UnixTimeStamp,NNIntervals,SDNN_5min,HeartRate,RMSSD_5min
1551453196592,1022,58.2445876371598,62,33.31505265738018
1551453197596,1024,58.28627637038521,61,33.31505265738018
1551453198566,1051,58.285726108841104,61,33.32777346942136
1551453199592,1077,58.28851011687798,61,33.211287529651145
1551453200588,1058,58.17646392262107,60,33.21988190275845
1551453201588,1014,58.185273249745904,60,33.31723371295607
1551453202589,1027,58.135048022812576,60,33.2881412220743
1551453203582,1040,58.12863426868456,60,33.09005223769563
1551453204585,1013,58.17364901674672,60,33.007601095865866
1551453205569,1054,57.974098718144155,60,33.05458419542107
1551453206551,1049,57.89134449612913,60,33.05458419542107
1551453207559,1009,57.87338730675949,60,33.12798919071408
1551453208572,1019,57.868124477722134,60,33.10557715482884
1551453209566,1027,57.890623533036724,60,33.06792840916039
1551453210535,1033,57.917229326081596,60,32.74167529369967
1551453211784,1022,57.761064670025064,60,32.640910920866546
1551453213753,1049,57.355046886097334,60,32.13134935092381
1551453213754,1007,57.3524434367542,60,32.17071676697673
1551453214778,1009,57.41388960005478,60,31.928607645169397
1551453215772,1016,57.440574958759676,60,31.840052250830862
1551453216771,987,57.43001748635878,60,31.849016650309554
1551453217742,1031,57.37660706924199,60,31.92280914870489
1551453218765,1019,57.33382971150076,60,31.87551216627067
1551453219760,1009,57.239417108809526,60,31.880704357727552
1551453220760,992,57.194117127627464,61,31.884165348962814
1551453221758,980,57.26404023938979,61,31.88135332220344
1551453222755,930,57.69406485150739,61,31.994719391885862
1551453223754,941,57.95880484968801,62,31.825710707994656
1551453224749,924,58.492289713422466,62,31.44771248739174
1551453225747,923,58.93078327127164,63,31.39368684756795
1551453226719,965,58.67474682853621,63,31.443106804468947
1551453227742,932,59.02806115562257,63,31.493513289411585
1551453228737,988,59.00759017738721,63,31.66206258121147
1551453229735,982,59.06632236953655,63,31.60957051991702
1551453230740,997,59.035661591508784,63,31.621798562540643
1551453231731,1018,58.975414485773314,63,31.59151741532432
1551453232731,1026,58.833496926405545,62,31.51321110624564
1551453233725,1042,58.8287126663354,62,31.426235018256346
1551453234723,1018,58.757896964404,62,31.440009968257392
1551453235696,1059,58.65779505613184,61,31.47770465600946
1551453236723,1058,58.647308567748766,61,31.372498736567746
1551453237717,1020,58.39906693740282,61,31.43175665565769
1551453238720,1049,58.21392314798439,60,31.453615005388755
1551453239688,1027,57.93392468601641,60,31.451156699427738
1551453240684,1030,57.85027694016968,60,31.397746625366054
1551453241707,1056,57.66936751274237,60,31.26937755381037
1551453242702,1008,57.71204845371964,60,31.33584100525864
1551453243701,967,57.83170498322703,61,31.427346088904496
1551453244675,988,57.86178477833491,61,31.298058935829957
1551453245671,1019,57.89286367507176,61,31.224496442411873
1551453246668,996,57.90707207425538,61,31.193771331197098
1551453247666,1028,57.91317090241335,61,31.095632429078893
1551453248664,1029,57.77710033976304,61,31.095632429078893
1551453249661,997,57.70545541656634,61,31.139599508250683
1551453251657,1002,57.55626027653458,61,31.02155330990777
1551453251659,1018,57.487165986163944,61,30.98254037710881
1551453252653,1005,57.50549291067927,61,30.977731728028427
1551453253651,1050,57.42204109646521,60,31.088583113419627
1551453254649,1052,57.32423756972884,60,31.035705519044466
1551453255648,1031,57.261891804040516,60,31.003632947973962
1551453256647,1063,57.259077326985235,60,31.035705519044466
1551453258641,1078,57.35484211364344,59,30.9941996341074
1551453259639,1101,57.435841749970905,59,30.83717734892924
1551453259640,1101,57.41809111625621,59,30.78450920229099
1551453260636,1053,57.3115311819298,59,30.83629570985793
1551453261634,1074,57.0485184416385,59,30.792878481683285
1551453262631,1080,56.96151625853186,58,30.620600262071232
1551453263628,1094,56.60148404092523,58,30.443535828154666
1551453264627,1044,56.49050597618534,58,30.470149886892475
1551453265623,1063,56.15660524296663,58,30.48946553372859
1551453266621,1071,55.80198708948714,58,30.0955815245985
1551453267618,1013,55.81650902520978,58,30.285219815103645
1551453268616,1023,55.73944445512147,59,30.23929506430986
1551453269613,1053,55.72315961697259,59,30.242613085818228
1551453270611,1039,55.724375651403484,59,30.101246386380833
1551453271608,1022,55.67607141256713,59,30.06670588410192
1551453272606,1052,55.49441767578266,59,29.920359141502015
1551453273603,1040,55.485384170665654,59,29.922860007365752
1551453274601,1002,55.52090007148722,59,29.879349226582583
1551453275598,1063,55.519024778021354,59,30.046053087260056
1551453276596,1041,55.453669546382095,59,30.01178906685166
1551453277593,1023,55.46505002677362,59,29.96068852918532
1551453278591,1010,55.49150882949042,59,29.964604970204572
1551453279589,1029,55.49647372258572,59,29.949617557436937
1551453280586,1014,55.486437930262404,59,29.808515881331957
1551453281583,986,55.351620073903135,60,29.794819894018598
1551453283578,1028,55.130394249330394,60,29.90268630849348
1551453283580,1028,55.04541546008228,60,29.851788082134714
1551453285574,1002,54.708582176875616,60,29.911587581944797
1551453285575,1002,54.67059411977311,60,29.86067420447132
1551453286571,1031,54.583097395631206,60,29.857798572453742
1551453287566,1025,54.466130780502574,60,29.858933875866853
1551453288566,1071,54.37596845984398,60,29.940562588829117
1551453289563,1048,54.33954387369553,60,29.901136535284003
1551453290561,1064,54.20150039843965,59,29.895184125512667
1551453291559,1038,53.95494029065558,59,29.927822778665107
1551453292556,972,53.80209222942783,60,30.07893570060876
1551453293552,962,53.89560963968539,60,30.046461197759623
1551453295549,978,53.78435210881738,61,30.058785940967386
1551453295551,978,53.81885590599909,61,30.007795597313862
1551453296546,969,53.8390685713141,61,29.982480760310228
1551453297543,1010,53.60903315336914,61,30.04488168148175
1551453298539,994,53.5337739794413,61,30.038957755735275
1551453300536,1023,53.468596213434225,61,30.01327389955138
1551453300537,1023,53.38685398959353,61,29.962532909925645
1551453301533,1032,53.16138354936506,61,29.948830234792677
1551453302531,1001,53.064687557838894,61,29.903504720928538
1551453303528,1031,53.04638416912951,61,29.877000102673197
1551453304526,1029,52.925247798965025,61,29.871571950783096
1551453305523,1004,52.874381967548985,61,29.7478139101419
1551453306533,1017,52.88868786624701,61,29.70627606816173
1551453307549,918,53.316931172894314,61,30.249022767328825
1551453308545,867,54.167974742180334,63,30.36450853181025
1551453310541,875,55.05290172270473,64,30.215441108081333
1551453310543,889,55.62009246301812,64,30.175332238033025
1551453310544,959,55.704139587220176,64,30.397091390183455
1551453311537,1010,55.5809682234254,64,30.522939433315255
1551453312534,983,55.433033052216544,64,30.451374275822015
1551453313501,1000,55.41475371376601,63,30.414200121383587
1551453314530,1010,55.26747421984613,63,30.40179863543208
1551453316523,1001,55.041788686383434,63,30.149180154244068
1551453316525,1001,54.98191989093367,62,30.09855177233526
1551453317522,1031,54.96388937428354,62,30.068211044826757
1551453318522,1052,54.8548276821849,62,30.09258643568648
1551453319517,1076,54.782550629477825,61,30.121955692901153
1551453320510,1065,54.71123535928695,61,29.64312340325613
1551453322508,1134,54.274962826072866,60,29.4747945457388
1551453323506,1154,54.2923209179356,59,29.452779431086228
1551453324503,1149,54.4429707105248,58,29.375596601187112
1551453325502,1095,54.04665341434886,58,29.405195808573367
1551453326497,1123,54.08477019376496,58,29.358283052382067
1551453327497,1108,54.192772222009125,57,29.352586331093963
1551453328464,1061,54.11865714462783,57,29.429765733201325
1551453329488,1087,54.256446941926036,57,29.426442879501092
1551453330489,1092,54.2558112008181,57,29.37829428479766
1551453331487,1052,54.25184351314344,57,29.462925398947966
1551453332484,1103,54.356594635618855,57,29.468695939997755
1551453333479,1127,54.58562914440859,57,29.456810820312906
1551453335474,1080,54.68849879162805,57,29.57314568905286
1551453337474,1112,54.92098340554174,57,29.60806120190232
1551453337477,1111,54.988825087656515,56,29.55806242049797
1551453338470,1063,54.92625724226742,57,29.598267389028578
1551453339438,1116,54.853647346121164,56,29.722648112353838
1551453340437,1117,54.94869922250618,56,29.672624529431943
1551453341458,1067,54.83894077523466,56,29.769824054609803
1551453342460,1112,54.730928484724586,56,29.883218267227072
1551453343456,1123,54.69871927570983,56,29.790514387548722
1551453344455,1047,54.62896430249561,57,30.06138500945804
1551453345443,960,54.62268968035856,57,30.482262878079602
1551453346447,886,55.13577819360529,59,30.62920417098929
1551453347446,976,55.22795976111975,59,31.071168443068064
1551453348443,1107,55.35631781176947,59,31.98742387556843
1551453349441,1138,55.6423282754022,58,31.973526507196492
1551453350439,1135,55.92643325631135,58,31.880986596987633
1551453351432,1131,56.15400256578251,57,31.846115684257075
1551453352434,1105,56.286691771867325,57,31.827713819930068
1551453353433,1074,56.27999216737987,57,31.842785100599517
1551453356423,1088,56.21313572905268,57,31.76577414104151
1551453356425,1088,56.19361675023741,57,31.712070342464315
1551453357419,1100,56.213861612663045,57,31.66629452200254
1551453358419,1051,55.81461580568694,57,31.60248679640846
1551453360415,1078,55.861516554413654,57,31.480259794937453
1551453360416,1108,55.91544592981786,57,31.475392558319864
1551453361412,1064,55.93140735248587,57,31.470631919309668
1551453362409,1078,55.94586460852555,57,31.459717174726855
1551453363404,1100,56.054278729826585,57,31.40417523550369
1551453364402,1045,56.03607481605044,57,31.55546663808783
1551453365372,1062,56.005776650996,57,31.403210284326274
1551453366400,1033,55.73062781488409,57,31.389912381633064
1551453367390,998,55.65873717635144,58,31.407337923180886
1551453369391,1056,55.117530302909465,58,31.581244433999114
1551453369392,1056,55.03548968689444,58,31.52803252689321
1551453370385,1076,54.86631005315458,58,31.523546861576463
1551453371385,1081,54.58006445719188,58,31.524881947727913
1551453372383,1113,54.66604327962545,58,31.526488277117817
1551453373382,1070,54.35367380270257,58,31.35614857872814
1551453374379,1067,54.34359754598796,58,31.325793990376614
1551453375376,1077,54.285280667562844,57,31.33093545967826
1551453376353,1028,54.18596317906487,58,31.423177868932186
1551453377373,1046,54.15806912416754,58,31.437858167733012
1551453378339,1070,54.10202138505284,58,31.415917402182227
1551453379365,1026,54.15898237223996,58,31.569035887173346
1551453380361,1000,54.19014915548285,58,31.594536950249324
1551453381352,1000,54.23016378531989,59,31.517758922816476
1551453382361,1000,54.21550456794626,59,31.498535174207795
1551453384357,945,54.47967586510861,61,31.67485274308778
1551453384359,945,54.63831646711671,61,31.62166235670324
1551453385351,963,54.76673615940196,61,31.62527024581459
1551453386349,972,54.817048862936915,61,31.624262200588067
1551453387344,978,54.81072334492456,61,31.60701434341272
1551453388343,1005,54.78902586231597,61,31.564943174095717
1551453389313,986,54.766543648773364,62,31.53126600353931
1551453390311,996,54.51970424015829,62,31.581788992600693
1551453391307,990,54.43624277441977,62,31.547769254995572
1551453392331,955,54.52901777278053,62,31.55994455531327
1551453393328,983,54.33133197646343,62,31.596166314167103
1551453394328,987,54.172666677381535,62,31.51641288180581
1551453395325,977,54.19838450491992,62,31.45666446288346
1551453396300,986,54.0566122173293,62,31.443743894459114
1551453397316,975,54.026282364939235,62,31.449327507418925
1551453398317,943,54.116641851713005,63,31.449327507418925
1551453399314,978,53.88518451641316,63,31.353470841029132
1551453400312,986,53.852790609943376,63,31.304579004782454
1551453400314,962,53.90138872104389,63,31.28313525679639
1551453401313,966,53.97859323038888,63,31.3188441676892
1551453402310,951,54.03155941732159,63,30.997042869710445
1551453403309,958,54.17548104448068,63,30.944574107049316
1551453404304,917,54.538635355139625,64,30.961373785196724
1551453405272,963,54.57312083425661,64,31.0234077309783
1551453406293,994,54.50343258821518,63,30.95819762195466
1551453407295,953,54.277610311931234,64,30.996935332384076
1551453408295,968,54.28963612364752,64,30.957478070814858
1551453409290,981,54.2604472903036,63,30.915233391147797
1551453410286,981,53.86556458089943,63,31.01725326330493
1551453411285,952,53.789327367507994,63,31.01725326330493
1551453412285,972,53.76425201867272,63,31.034389527318453
1551453413282,979,53.73638551979505,63,30.98542149971419
1551453414279,990,53.566669939998015,63,30.995160912632798
1551453415275,944,53.71157500052057,63,31.10337602254779
1551453416255,955,53.825251065556685,64,31.097802709087553
1551453416257,962,53.84746638303051,64,31.048723899927886
1551453417269,965,53.940334747363124,64,30.987297794172335
1551453418268,939,54.075012559820074,64,30.987297794172335
1551453419264,948,54.22205332171756,64,30.896945843537207
1551453420263,977,54.146947943293945,64,30.941913214206426
1551453421262,970,54.08108644050177,64,30.886029914086087
1551453422261,933,54.27405872540897,64,30.84081947969934
1551453423256,938,54.38792614736588,64,30.791060455487884
1551453424254,956,54.24173216177391,64,30.752359928890236
1551453425252,961,53.96275169344578,64,30.6627784140062
1551453426221,936,54.080595970181584,64,30.645754219069698
1551453427247,970,53.995788818667634,64,30.62602883796896
1551453428243,990,53.64297056095884,64,30.6165128799338
1551453429212,970,53.47725701140005,64,30.627542467783694
1551453430209,972,53.371800407602265,64,30.513160769288547
1551453431206,968,53.35587411918586,64,30.463634111844407
1551453431207,918,53.564159838033895,64,30.548386984723457
1551453432225,891,54.078751224747606,65,30.528783150660733
1551453433218,847,54.9260809664386,66,30.61169560136712
1551453434231,787,56.422686022578084,67,30.7960929329354
1551453435225,834,57.295827402723894,68,30.906544961417893
1551453436221,870,57.7853565292852,69,30.872355113127064
1551453436222,871,58.26414443133778,69,30.82158975031693
1551453437216,929,58.45621928338916,68,30.994163287540715
1551453438220,955,58.549388641278476,68,31.02980316100194
1551453439188,947,58.66893062816665,67,31.00753304058803
1551453440186,935,58.82812357522741,67,30.989493126066552
1551453441182,950,58.89261882613281,67,30.982274219131718
1551453443208,944,59.03712917441748,67,30.962342719288316
1551453444203,912,59.16224787595821,67,31.007877206362977
1551453445204,940,59.19897957877582,67,31.0495186317071
1551453446200,967,59.15097284932904,66,31.081814746259454
1551453447194,965,59.065366850886534,66,31.068432930427562
1551453448194,959,58.921500537905125,66,30.99755127132596
1551453449192,999,58.851544853836835,65,31.070663633303074
1551453450187,996,58.73317209723216,65,31.032400825429207
1551453451156,986,58.70381520016447,64,30.96873756339815
1551453451158,976,58.63667323271183,64,30.923079440852312
1551453452186,935,58.78655032153002,64,31.009760772342236
1551453454178,875,59.33522855930377,66,31.15626536167532
1551453454180,875,59.72188870513941,66,31.104979293388133
1551453455179,901,59.96090058356415,66,31.051792473051762
1551453456162,936,60.09454605083631,66,31.106248314615602
1551453458169,1029,60.13576499075324,65,31.197338466490038
1551453458171,1029,60.050597913341235,65,31.145984788107956
1551453459166,1046,59.808317809533925,64,31.15485515934876
1551453460163,1101,59.820126374099935,63,31.27293894929473
1551453461162,1119,60.04652028878995,62,31.168630907237144
1551453462158,1094,60.23963828499891,61,31.20111966614423
1551453463156,1124,60.59599252219396,60,31.16836706122344
1551453464152,1095,60.718849887536805,60,31.04702502910537
1551453465121,1062,60.79326450759939,60,31.097046737423057
1551453466149,1077,60.910214124085435,59,31.06746690671771
1551453467146,1087,61.065233899489066,59,31.049408842579993
1551453468142,1049,61.10466469472444,59,31.125753002939543
1551453469139,1040,61.21622256738396,59,31.125584013766236
1551453471134,1055,61.35465081315135,59,31.134987027756143
1551453472105,1097,61.4908865454435,58,31.213322847444598
1551453473129,1108,61.71474177530188,58,31.191674046150904
1551453474127,1064,61.70542754433499,58,31.292362015830665
1551453475127,1100,61.845872635586076,58,31.306749795873998
1551453476121,1093,62.01047665799707,58,31.300403061112164
1551453477095,1086,62.15290576520334,57,31.292626556765622
1551453478091,1085,62.28936758187479,57,31.267061567612135
1551453479113,1075,62.38558911548011,57,31.270450262230785
1551453480117,1059,62.429714900513495,57,31.25599280286446
1551453481114,1034,62.44065694075502,58,31.247569441902044
1551453482108,1072,62.51319621140874,58,31.300667534087363
1551453483104,1048,62.48539391762952,58,31.307807459913565
1551453484102,1069,62.44095622098886,58,31.30553343805309
1551453485099,1072,62.30925825987893,58,31.27023847957569
1551453487097,1039,61.72628388670058,58,31.301396272975964
1551453487099,1039,61.63836363689046,58,31.249529797787073
1551453488067,984,61.47627851423635,59,31.41391231672981
1551453489063,1002,61.43105443834618,59,31.362472019322567
1551453490061,1011,61.43036248286277,59,31.286108706687127
1551453491056,1014,61.372097802521914,59,31.26316334058024
1551453492056,961,61.437828886866015,60,31.335606995568636
1551453493053,992,61.44960387339908,60,31.385186001236736
1551453494050,973,61.491551073676526,60,31.36278981081894
1551453495077,984,61.516609187032216,61,31.300494089272117
1551453496073,1003,61.50288577934223,61,31.29842427545269
1551453497071,998,61.51050934869021,61,31.29953880759437
1551453498070,994,61.521512708393466,61,31.261675559764647
1551453499067,1011,61.48840190018218,61,31.24110504636916
1551453500062,1046,61.41140302185621,61,31.28701130520395
1551453501059,1062,61.42102891793557,60,31.197687110795943
1551453502056,1035,61.43118901418669,60,31.22749023183583
1551453503058,1067,61.49895701142948,60,31.27293842511228
1551453504057,1051,61.516638872381016,60,31.247803909545954
1551453505050,1050,61.54796386432905,60,31.15836731635016
1551453506051,1052,61.54395610753021,59,31.157247734335236
1551453507047,1064,61.576823107409744,59,31.079525045862777
1551453508015,1057,61.62082452247095,59,31.07679909289991
1551453509041,1006,61.62332051929109,59,31.212113246126677
1551453511036,1040,61.73042975646653,59,31.31730086283512
1551453511037,1043,61.64734513198944,59,31.26571365726902
1551453512035,1006,61.64914671873982,59,31.299698023232025
1551453513032,1052,61.58161053941331,59,31.359747684483004
1551453514028,1079,61.75863267624519,59,31.356804196780253
1551453515028,1070,61.83434753395336,59,31.358499353884504
1551453516023,1014,61.83450978632273,59,31.47983587068367
1551453517021,1065,61.87374101399165,59,31.51490708808713
1551453518018,1087,62.00032833925728,59,31.53282316693316
1551453519018,1060,62.049700409389835,58,31.56594110546609
1551453521007,1086,62.26073048362321,58,31.631313599027145
1551453522007,1077,62.317381487330074,58,31.503597678148868
1551453523006,1044,62.12844766175445,58,31.55476720454983
1551453524004,985,61.998001611061866,59,31.72291495643698
1551453525000,1012,61.75899358827458,59,31.76113977803693
1551453525999,1045,61.52963326444181,59,31.7256993618738
1551453526995,1004,61.45662454031506,59,31.756784052125514
1551453527992,1039,61.26028198102132,59,31.656331646818042
1551453528996,1041,61.245736353512335,59,31.65464684160395
1551453529990,1010,61.209642839365614,59,31.69337470197833
1551453530986,1005,61.20147907505608,60,31.671490860604166
1551453531983,1032,61.20546375048974,60,31.70646621747684
1551453531984,979,61.148790532745,60,31.800823240978946
1551453534974,1019,61.33813105296113,60,31.85911713280211
1551453534976,1019,61.235824313893175,60,31.80597428157169
1551453535970,988,61.22017035282401,60,31.856239577200576
1551453536972,1010,61.18161533803263,60,31.80597428157169
1551453537967,966,61.25830519777063,61,31.86330177492596
1551453537969,952,61.277844307611176,61,31.82056210624626
1551453538965,955,61.36246602341241,62,31.795756000884367
1551453539937,941,61.522048519790175,62,31.805524081930265
1551453540933,911,61.8263986924588,63,31.8172209372968
1551453541931,916,62.06329111853601,63,31.698014442569256
1551453542928,916,62.33437715111009,64,31.60979914509669
1551453543926,870,62.840788141485234,65,31.697700011933225
1551453544951,883,63.28893258810006,66,31.656167753071927
1551453544952,882,63.653684018151544,66,31.60376580797031
1551453545950,829,64.5525676239326,67,31.7229834996522
1551453546945,790,65.82842109754067,68,31.748911437771277
1551453547942,819,66.77565048794027,69,31.792685234768804
1551453548939,826,67.63650320903187,71,31.741870732770206
1551453548941,794,68.68553557042013,71,31.74272609695025
1551453549909,866,69.19225008776449,71,32.00979635527647
1551453551906,830,70.0885377298372,71,32.10769336950155
1551453551908,830,70.74282523920279,71,32.05466658951573
1551453552901,861,71.26264023985628,71,31.999845296655753
1551453553928,854,71.78810572745374,72,32.002165768294276
1551453553930,792,72.74669210522181,72,32.14676459123391
1551453554926,791,73.76791866378088,73,32.12424482012235
1551453555921,810,74.62375326487778,73,32.090281772064984
1551453556909,790,75.5867350015644,74,32.099249868264266
1551453556910,789,76.48101716999253,74,32.04663609875304
1551453557922,851,76.8658946321131,74,32.189948904238975
1551453558915,885,77.05897458072458,73,32.221760195019755
1551453559911,859,77.2348442879554,73,32.19174112596756
1551453560908,850,77.68002549064431,73,32.17340312824335
1551453561912,885,77.86462522037404,73,32.23392978692167
1551453562907,867,78.11992315444836,73,32.24043891821797
1551453562909,827,78.62665691981738,73,32.26883601522958
1551453563874,856,78.88054003854484,72,32.18472011918586
1551453564897,871,79.18483130151739,72,32.17781479072006
1551453565898,855,79.53102168990952,72,32.187563059142505
1551453566897,980,79.43160781308518,71,32.804082720558654
1551453567893,996,79.42758893035646,70,32.811852234502446
1551453568897,979,79.42334307104632,69,32.78141112021689
1551453569859,1003,79.36263247869621,68,32.80034672222291
1551453570856,1016,79.33505107407672,67,32.79436823961234
1551453571856,991,79.32457270636355,66,32.78066343783842
1551453572878,981,79.27081792677672,66,32.77847013780789
1551453573876,910,79.3929230527876,67,32.957290643133085
1551453573878,818,79.92133728321099,67,33.319888710998946
1551453574876,819,80.5617620339165,68,33.137557542306986
1551453575875,799,81.2524529659951,69,33.133428802865055
1551453576869,793,82.02577155197669,70,33.11926921725995
1551453577871,957,82.03793924785877,70,34.40849641305423
1551453579862,1049,82.20248329317316,68,34.83617119502962
1551453579863,1049,82.12711786190494,67,34.77938848214818
1551453580861,1020,82.13241566384924,66,34.782057600789315
1551453581859,1052,82.19559441318364,65,34.74738993783357
1551453582855,1068,82.16717512851471,64,34.70291353463291
1551453583853,1068,82.36316234484295,64,34.72769830144177
1551453584852,1026,82.2479874137655,63,34.753772102099575
1551453585848,1038,82.41601796326484,63,34.77770261746071
1551453586816,989,82.39169155428145,63,34.88828144822304
1551453587843,1015,82.38191127538359,62,34.82099407921167
1551453588844,1006,82.27040121316278,62,34.80003369649047
1551453589811,1002,82.21567376200811,62,34.78879972518769
1551453590806,956,82.15022798580694,62,34.856149243213125
1551453591851,982,82.11568119901,62,34.68377386301998
1551453592830,1024,82.1230276122294,62,34.761823381704914
1551453593830,1031,82.12813232819444,62,34.75212364330947
1551453594827,999,81.99505604190675,62,34.74354093013025
1551453595826,1033,82.14601258982155,61,34.85035482273256
1551453596824,1041,82.17424267562798,61,34.7747053228803
1551453597821,998,82.17006036624952,61,34.849233210712015
1551453598814,1029,82.19261002530907,61,34.8548409098854
1551453599815,1055,82.12931762787835,61,34.82973427418576
1551453600809,1071,82.34581541102801,60,34.894582986820524
1551453601809,1027,82.33910109327216,60,34.94006035469281
1551453602808,1070,82.44778493945773,60,34.984268218748014
1551453603807,1073,82.54092400207122,59,34.98450098895588
1551453604800,1025,82.53601453148643,60,35.06257784049608
1551453606795,1047,82.71224640544632,60,34.67566813753288
1551453606797,1047,82.6286146852525,60,34.61914704350101
1551453607770,1025,82.52392488761652,60,34.51940869347607
1551453609789,1063,82.27757545385263,59,34.584457355201415
1551453610787,1058,82.05489978548744,59,34.333274974750125
1551453610789,1006,81.92192622843324,59,34.40578686695946
1551453611782,1065,82.00787682250693,59,34.53623653478949
1551453612784,1018,82.01073438510731,59,34.62695689474965
1551453614778,934,82.22500352934131,60,35.00711871399499
1551453614780,969,82.10751717301713,61,35.00709545258139
1551453615773,964,81.99678768397145,61,34.951199109876626
1551453616769,1028,82.14812155197657,61,35.15711700092876
1551453618764,1049,82.25480145611184,61,35.18787980606251
1551453618766,1043,82.16042204950607,60,35.13201061616941
1551453619764,1048,82.08923681504861,60,35.12754538029157
1551453620760,1080,82.13365899819226,60,34.95328348158138
1551453621762,1061,82.07803584406095,59,34.913154236794696
1551453622756,1044,81.75298044568018,59,34.90797581132856
1551453623752,1090,81.43596869525722,59,35.00539744329245
1551453624752,1080,81.112988101159,59,34.87413384912068
1551453625749,1049,80.97528600511474,59,34.88239898512795
1551453626745,1055,80.72415616343721,59,34.873573430012904
1551453627714,1039,80.51119249684383,59,34.78224489966953
1551453628742,1048,80.48093328933759,59,34.75437309909936
1551453629740,1039,80.35237782169172,59,34.75699728018594
1551453630737,1026,80.18550627961913,59,34.68987780534601
1551453631733,990,80.12374433510806,59,34.62855480405715
1551453632732,1004,79.89289861139082,60,34.61067787260606
1551453633725,1016,79.54995795027446,60,34.5133689812583
1551453634727,987,79.42225712657249,60,34.49689427014719
1551453635695,1015,79.28415305713136,60,34.48559834926013
1551453636721,1022,79.17010227653807,60,34.432054005563934
1551453637718,1098,78.96110253704302,60,34.650902801154615
1551453638714,1132,79.25068809205865,59,34.57337388537864
1551453639686,1097,79.16410295649573,58,34.630798543958065
1551453640683,1105,79.10712781250177,58,34.516418077244296
1551453641707,1129,79.3678895003976,58,34.44820128001709
1551453643708,1137,79.2950066755485,57,34.22782455753459
1551453644698,1095,79.44432395812063,57,33.95048128013937
1551453645696,1130,79.78822173899526,57,33.74593714235294
1551453646695,1153,80.04109121468602,56,33.37854154738668
1551453647693,1124,80.36004441274083,56,32.57249494143942
1551453648690,1104,80.34687057788065,56,32.54443216813867
1551453649687,1130,80.30247610555423,56,32.57779463964775
1551453650683,1122,80.23316753198397,56,32.580194219411794
1551453651679,1110,80.12786352111371,56,32.55358899340888
1551453652683,1055,79.95888204711297,56,32.656688187684026
1551453653680,1085,79.99589300289534,56,32.69177944065973
1551453654678,1072,79.98009395410627,56,32.647069835303284
1551453656669,1101,79.99341738644381,56,32.73489407195754
1551453657670,1082,79.92439185919098,56,32.63323978342045
1551453658666,1069,79.97069241921515,56,32.60527924320979
1551453659663,1087,80.00513606217197,56,32.568459365689165
1551453660633,1109,80.00660454356861,56,32.50382087286825
1551453661659,1084,80.06931010217176,56,32.52530961378097
1551453662656,1079,80.07262576305574,56,32.50231763222122
1551453663625,1060,79.93734399419476,57,32.36855151278522
1551453664654,1022,79.90296846207369,57,32.426614717227956
1551453665649,1008,79.81862158962895,57,32.3942026421526
1551453666644,1035,79.8216724117384,58,32.36925593277816
1551453667645,1038,79.85645196864402,58,32.20000606955655
1551453668642,1083,79.87753768859473,58,32.249786065936966
1551453669638,1122,80.18366664339358,57,32.358738354310674
1551453670635,1141,80.47712299270498,57,32.3756453282935
1551453671634,1168,80.92342198845098,56,32.360801880845536
1551453672633,1124,80.97695021691412,56,32.365180147706354
1551453675629,1133,81.2812307754635,56,32.34825862493332
1551453675631,1114,81.42116664850545,56,32.31361840835104
1551453676617,1057,81.47325913826141,56,32.461188489794004
1551453677618,1073,81.54002835189196,56,32.44507676884042
1551453678616,1027,81.45260092234736,57,32.454140596079036
1551453679612,1014,81.4418670826534,57,32.42860433452182
1551453680611,1035,81.46960777959393,57,32.4508174867068
1551453681606,1032,81.49289757308458,58,32.451270658022956
1551453682605,988,81.49476755387444,58,32.396390906871865
1551453683607,1024,81.37555734870736,58,32.40877952388848
1551453684601,1032,81.41791054570965,59,32.44860189138945
1551453685597,1072,81.50062435491652,58,32.525002951475095
1551453686603,1029,81.50438390157763,59,32.61595703938137
1551453687593,1053,81.55377674134459,59,32.608291178698266
1551453688590,1070,81.65321848675993,58,32.60468309119297
1551453689559,1045,81.69099108155734,58,32.63098291120931
1551453691555,1073,81.93008867308541,58,32.66049902743851
1551453691561,1087,81.94709469536744,58,32.61690888324703
1551453692578,1048,81.95149192673615,58,32.65380899420564
1551453693581,1048,81.99017705628403,58,32.65300834913019
1551453695571,1063,82.18641339456528,58,32.70869939929503
1551453695574,1063,82.12826871284183,58,32.6552100758522
1551453696572,1037,82.14898922423536,58,32.6829691213671
1551453697569,1060,82.20304064066475,58,32.65821219126073
1551453698568,1074,82.23760563532113,58,32.60668763354187
1551453699556,1022,82.23385229674349,58,32.738716062359025
1551453700561,1052,82.37971246373743,58,32.80773599295761
1551453701558,1070,82.44287145980337,58,32.812682474121814
1551453702555,1037,82.4119278004109,58,32.864600518081986
1551453703554,1030,82.38527278957876,58,32.783092403569604
1551453704550,1037,82.25805820016724,59,32.67956698551336
1551453705547,993,82.22712682398713,59,32.728440532236355
1551453706550,996,82.2264158726786,59,32.644583815068245
1551453707548,986,82.1810434615256,60,32.63830596696835
1551453708541,953,82.20707240663529,60,32.68448270718178
1551453709537,932,82.29964746322096,61,32.706594311780776
1551453711531,941,82.44965873303623,62,32.702054096115475
1551453711533,908,82.49657613784312,62,32.70303540331025
1551453712533,944,82.54718997522673,63,32.76548563931761
1551453713529,979,82.54718997522673,63,32.82067521108417
1551453714525,940,82.62335423445553,63,32.790942371931685
